,ec,ph,cunt,otmsuplyqy,id,measDtStr
546,2.799217582,5.5,2.99,100.0,339,20180906230000
570,2.790482771,5.5,2.99,100.0,339,20180907230000
594,2.7369597619999997,5.5,2.99,100.0,339,20180908230000
625,2.712140603,5.5,2.99,100.0,339,20180909230000
656,2.722036277,5.5,2.99,100.0,339,20180910230000
680,2.691917974,5.5,3.0306385280000003,98.65907704,339,20180911230000
704,2.536683196,5.5,3.989375,95.00234999,339,20180912230000
724,2.789845984,5.8,5.041608495,92.1828818,339,20181219210000
734,2.6379568019999997,5.5,5.989375,95.00156527,339,20180913220000
750,2.61234191,5.5,2.0,95.0,339,20180914230000
805,2.592557486,5.5,5.989375,95.00156527,339,20180916230000
836,3.158234725,5.5,4.99,100.0,339,20180923230000
867,3.1554231230000003,5.5,4.99,100.0,339,20180924230000
897,3.1033713769999998,5.5,6.99,100.0,339,20180925230000
921,2.9498800419999998,5.5,12.99,100.0,339,20180926230000
944,2.869628239,5.5,6.724601712,103.9466767,339,20180927230000
973,2.762849873,5.5,11.821112,111.58002739999999,339,20180928210000
1003,2.692841501,5.5,15.51003788,115.0061666,339,20180929230000
1026,2.554392481,5.5,16.69950553,116.78489499999999,339,20180930230000
1049,2.575087271,5.5,15.26450823,115.3328999,339,20181001230000
1073,2.563477432,5.5,19.01076098,115.3951703,339,20181002230000
1103,2.5544774319999997,5.5,19.11470079,114.7676872,339,20181003230000
1117,2.7610329819999997,5.8,14.19632257,77.23831259999999,339,20181105230000
1133,2.557833259,5.5,13.41545302,106.12761259999999,339,20181004230000
1156,2.610499112,5.5,5.13170074,105.66672290000001,339,20181005230000
1178,2.597698779,5.5,2.9216443,104.9066788,339,20181006210000
1198,2.774472119,5.8,5.875127021,92.25332458,339,20181218230000
1209,2.553836259,5.5,17.27762462,105.54112849999999,339,20181007230000
1233,2.566871538,5.5,13.29948735,105.5115858,339,20181008230000
1263,2.603945097,5.5,7.15466833,98.71177354,339,20181009230000
1283,2.57275029,5.5,10.92629707,100.28557640000001,339,20181010190000
1300,2.572774002,5.5,10.53800532,99.11742957,339,20181011230000
1330,2.5531629959999997,5.5,13.75298179,99.05124729,339,20181012230000
1352,2.5524093619999997,5.5,17.62296745,98.23827938,339,20181013210000
1383,2.553381014,5.5,14.54045786,98.62137861,339,20181014230000
1406,2.693556363,5.5,7.173086981,95.67010715,339,20181015230000
1437,2.790140715,5.5,2.943295506,94.79170524,339,20181016230000
1460,2.7403617280000003,5.5,9.141011386,95.06606691,339,20181017230000
1483,2.73428484,5.5,14.98750702,94.01163236,339,20181018230000
1513,2.724384255,5.5,15.00126376,93.92542009,339,20181019230000
1536,2.743841034,5.5,9.150295059,94.96961513,339,20181020230000
1547,2.790722577,5.8,3.053956002,92.33924778,339,20181217210000
1566,2.7253845560000003,5.5,14.98958357,93.99860864,339,20181021230000
1589,2.745455943,5.5,12.88429721,93.83515301,339,20181022230000
1617,2.7609170310000004,5.8,11.51886594,57.64456356,339,20190208210000
1619,2.7801103589999996,5.5,4.97839831,94.2070061,339,20181023230000
1642,2.7320460769999997,5.5,10.10382496,94.91455009,339,20181024230000
1672,2.720812183,5.5,9.22015301,94.52120795,339,20181025230000
1694,2.8,5.5,3.047283998,94.83855138,339,20181026210000
1717,2.767742888,5.5,5.999201901,94.84594940000001,339,20181027230000
1747,2.7767572539999996,5.5,8.069137337999999,95.30138946,339,20181028230000
1770,2.796540975,5.5,3.988186185,95.03066868,339,20181029230000
1800,2.766039398,5.6705637410000005,12.8932972,74.76753113,339,20181030230000
1823,2.782562195,5.8,11.47133378,76.34247393,339,20181031230000
1846,2.751001062,5.8,15.69641444,76.8646881,339,20181101230000
1875,2.751684193,5.8,15.66770437,77.00553775,339,20181102210000
1904,2.7599736,5.8,14.56351301,75.46256176,339,20181103210000
1927,2.7619836639999997,5.8,14.65232808,75.00514553,339,20181104230000
1948,2.7957871169999997,5.8,3.651683849,96.18850221,339,20181111210000
1971,2.780560873,5.8,7.748246596,96.34437814,339,20181112230000
1988,2.7849898580000003,5.8,9.94932643,54.67706822,339,20190207210000
2001,2.7767152260000003,5.8,13.35792855,75.16135426,339,20181113230000
2014,2.796329365,5.8,2.0139507169999997,91.98338294,339,20181216230000
2031,2.776438764,5.8,9.723772554,95.5390508,339,20181114230000
2051,2.7826297639999997,5.8,7.130988601,94.86763166,339,20181115230000
2074,2.8,5.8,2.013067544,95.62520671,339,20181116230000
2096,2.7787239489999997,5.8,7.667798332,96.14885109,339,20181117210000
2126,2.8,5.8,3.2181619830000003,99.20258884,339,20181118230000
2156,2.781662943,5.8,8.689555242,98.94062193,339,20181119230000
2179,2.776051523,5.8,9.737284628,98.94955697,339,20181120230000
2202,2.7985817969999998,5.8,4.736517328,98.96511879,339,20181121230000
2225,2.775866455,5.8,9.782874752,98.48843253,339,20181122230000
2262,2.778956591,5.8,8.694066391,97.76782943,339,20181123230000
2284,2.799671724,5.8,2.253239664,98.52480564,339,20181124210000
2307,2.791274427,5.8,4.899755743,98.06611293,339,20181125230000
2330,2.778801843,5.8,8.998257322999999,98.10232896,339,20181126230000
2353,2.7690017069999997,5.8,7.9254388229999995,97.66020751,339,20181127230000
2359,2.7894607839999996,5.8,6.462375787,89.63421799,339,20190206210000
2363,2.770225552,5.8,6.213678793,92.0549676,339,20181215210000
2389,2.7795251619999997,5.8,6.047098905,98.89039511,339,20181128230000
2412,2.777938002,5.8,7.04006441,97.22922407,339,20181129230000
2434,2.767200346,5.8,7.142038607000001,95.63095884,339,20181130210000
2456,2.7957568910000004,5.8,2.324878452,95.16626548,339,20181201210000
2494,2.774320968,5.8,5.261379734,95.36471903,339,20181202230000
2517,2.794334004,5.8,3.300344205,95.06584179,339,20181203230000
2540,2.7858991989999997,5.8,3.992328478,94.11800709,339,20181204230000
2563,2.763220445,5.8,7.94569568,93.32096646,339,20181205230000
2586,2.793698729,5.8,2.962727253,93.32617431,339,20181206230000
2622,2.788089906,5.8,4.093454198,92.8922083,339,20181207210000
2644,2.766792151,5.8,7.729296634,93.02269457,339,20181208210000
2667,2.76480401,5.8,6.926367018,92.97803571,339,20181209230000
2684,2.766666667,5.8,7.191804757000001,91.73636135,339,20181210210000
2707,2.7980852780000003,5.8,1.0605259120000001,91.93551891,339,20181211230000
2737,2.7475609760000004,5.8,9.247334352000001,89.10675970000001,339,20190205210000
2744,2.767896613,5.8,6.005012119,92.38116244,339,20181212230000
2764,2.767198723,5.8,4.944611283,94.44625134,339,20181213210000
2787,2.8,5.8,6.503458414,87.95320329,339,20181214230000
2810,2.782706979,5.8,4.020175634,94.33667444,339,20181221170000
2833,2.5196007259999997,6.0,22.79388806,84.62794918,339,20190503230000
2846,2.7813944060000004,5.8,5.914350577,91.97966758,339,20181222210000
2868,2.772370665,5.8,6.039240337000001,91.85757961,339,20181223210000
2890,2.764015301,5.8,5.784551475,94.99440058,339,20181224220000
2912,2.792402301,5.8,3.910373803,93.21359501,339,20181225230000
2928,2.7845528460000004,5.8,5.000900545,91.43353201,339,20181226230000
2958,2.783308808,5.8,3.74122963,99.96713299,339,20181227230000
2964,2.754471545,5.8,8.890533044,89.02728285,339,20190204230000
2987,2.771860977,5.8,6.113411964,91.96991849,339,20181228210000
3009,2.772651663,5.8,6.1133098079999995,91.97145534,339,20181229220000
3031,2.7756190939999996,5.8,6.119640647000001,91.87630981,339,20181230230000
3053,2.777693058,5.8,4.98355788,92.65468791,339,20181231210000
3083,2.7953412610000004,5.8,2.018848657,91.76022153,339,20190101230000
3113,2.7776344789999996,5.8,5.08967707,91.75434778,339,20190102230000
3136,2.7676050589999996,5.8,6.690992437999999,92.28825256,339,20190103230000
3158,2.793779991,5.8,2.784965782,93.98679211,339,20190104210000
3180,2.773036735,5.8,6.045703091,91.75938541,339,20190105210000
3210,2.766974502,5.8,6.834745505,92.13949511,339,20190106230000
3240,2.776628353,5.8,5.571283584,99.57310406,339,20190107230000
3263,2.784235058,5.8,8.896661947,35.88424534,339,20190108230000
3286,2.7911862419999998,5.8,8.621025777,42.51234244,339,20190109230000
3298,2.5743119269999997,6.0,16.5212351,84.67889908,339,20190502230000
3316,2.772752164,5.8,12.02580876,44.52922966,339,20190110230000
3345,2.778064727,5.8,11.73688385,44.43257739,339,20190111220000
3367,2.7792612539999997,5.8,4.80249971,95.57522701,339,20190112210000
3389,2.7700444969999998,5.8,13.00592922,47.01701738,339,20190113210000
3411,2.770375915,5.8,12.87063673,47.51124695,339,20190114210000
3441,2.781373015,5.8,8.859374697,45.91181815,339,20190115230000
3465,2.798143852,5.8,1.031330275,87.26593429,339,20190203230000
3470,2.767352488,5.8,7.477660512000001,91.47245972,339,20190116210000
3492,2.752719866,5.8,4.670909133,102.0144016,339,20190117210000
3770,2.720545455,6.0,16.76944564,84.61818182,339,20190501230000
3865,2.7767942580000002,5.8,5.78262541,86.29298366,339,20190201210000
3894,2.768635438,5.8,6.335644799,89.02014205,339,20190202210000
3911,2.7485523389999997,5.8,17.04584924,48.63354055,339,20190209220000
3933,2.786234818,5.8,8.259016753,54.97022389,339,20190210230000
3963,2.747474748,5.8,14.89980259,55.97389597,339,20190211230000
3981,2.750201613,5.8,13.82772933,55.73944802,339,20190212210000
3993,2.761,5.8,11.05433638,39.71292215,339,20190213110000
3994,2.741247485,5.8,14.52712405,56.03311414,339,20190214000000
4011,2.79195171,5.8,6.608502562000001,55.83715775,339,20190215210000
4033,2.776706827,5.8,9.362982085,55.96507558,339,20190216210000
4055,2.7311244980000002,5.8,17.26962884,55.16910693,339,20190217210000
4077,2.795591182,5.8,2.5824996430000002,85.18878235,339,20190218220000
4106,2.7984,5.8,1.5892082440000002,52.54188703,339,20190219210000
4118,2.7291438980000002,6.0,18.19264263,84.60837887,339,20190430230000
4135,2.7814,5.8,9.464247926,56.10588439,339,20190220210000
4157,2.733732535,5.8,17.41934814,55.36946575,339,20190221210000
4179,2.785856574,5.8,9.168251028,54.56329658,339,20190222220000
4200,2.734661355,5.8,16.888439399999996,55.91102751,339,20190223210000
4230,2.736625514,5.8,13.77153503,56.02135116,339,20190224230000
4259,2.736904762,5.8,16.32158433,56.75000546,339,20190225210000
4281,2.727524753,5.8,17.7835845,56.94858648,339,20190226210000
4304,2.7643564360000004,5.8,10.90705647,54.04757937,339,20190227230000
4326,2.7509881419999997,5.8,15.72078354,56.183586399999996,339,20190228210000
4362,2.735375494,5.8,16.71558181,56.48920932,339,20190301210000
4384,2.7534516769999997,5.8,14.09592063,56.36382474,339,20190302210000
4407,2.784418146,5.8,9.960208749,55.79702334,339,20190303230000
4408,2.784418146,5.8,9.960208749,55.79702334,339,20190303230000
4431,2.7470472439999996,5.914173227999999,15.27402895,57.02490175,339,20190304230000
4460,2.785068762,6.0,11.61699361,56.40443837,339,20190305210000
4489,2.741176471,6.0,14.50750306,55.98827011,339,20190306210000
4511,2.737647059,6.0,15.71859215,56.85941791,339,20190307210000
4533,2.71409002,6.0,21.03238605,54.22589702,339,20190308210000
4555,2.748828125,6.0,16.60308767,53.6195446,339,20190309210000
4584,2.788085938,6.0,6.244616193,52.6053147,339,20190310210000
4590,2.796068796,6.0,3.206666667,81.08108108,339,20190429230000
4613,2.789473684,6.0,7.835651007999999,52.96305305,339,20190311210000
4635,2.7712062260000003,6.0,11.9294411,53.4392177,339,20190312220000
4657,2.717159763,6.0,20.33553245,55.08830433,339,20190313220000
4679,2.7140625,6.0,20.97399657,54.60332732,339,20190314210000
4715,2.7595744680000003,6.0,11.41619267,54.44021644,339,20190315210000
4737,2.71450677,6.0,20.40576609,55.38875606,339,20190316210000
4759,2.71042471,6.0,21.19189508,55.81143146,339,20190317220000
4781,2.7499036610000003,6.0,15.178549599999998,65.78362402,339,20190318210000
4803,2.7217307689999997,6.0,17.58310664,65.10510477,339,20190319210000
4839,2.796153846,6.0,3.68646747,64.35700354,339,20190320210000
4861,2.792130518,6.0,5.115789668,64.60390701,339,20190321210000
4883,2.711302682,6.0,18.38051288,65.21852832,339,20190322210000
4904,2.738432122,6.0,16.53563048,65.7519531,339,20190323210000
4910,2.703824092,6.0,20.07172111,65.39050603,339,20190324060000
4921,2.750193798,6.0,9.57880903,91.86945864,339,20190325230000
4945,2.718476191,6.0,17.13726908,65.51510597,339,20190326230000
4976,2.7192015210000005,6.0,17.876581899999998,65.16905787,339,20190327230000
5000,2.721863118,6.0,17.30998049,65.74241957,339,20190328230000
5024,2.7163187860000004,6.0,18.31882133,65.6428696,339,20190329230000
5048,2.7375,6.0,16.17399002,65.93920232,339,20190330230000
5079,2.7383742910000004,6.0,14.6522014,66.1163448,339,20190331230000
5103,2.7043478260000002,6.0,21.47170864,66.09860555,339,20190401230000
5127,2.699245283,6.0,22.1455849,65.89349556,339,20190402230000
5151,2.70094162,6.0,21.60597891,59.72883734,339,20190403230000
5175,2.7035714289999997,6.0,21.07776678,59.61257723,339,20190404230000
5204,2.756015038,6.0,10.03310247,59.67745291,339,20190405230000
5221,2.710131332,6.0,20.20600102,59.8832,339,20190406230000
5245,2.793996248,6.0,5.638788145,60.11930069,339,20190407230000
5269,2.7161048689999996,6.0,18.25318767,58.78425288,339,20190408230000
5293,2.764981273,6.0,12.276067300000001,59.30237938,339,20190409230000
5324,2.795140187,6.0,3.739831082,63.03760646,339,20190410230000
5348,2.75480226,6.0,14.26669001,59.85971514,339,20190411230000
5372,2.704283054,6.0,18.65136402,70.11551535,339,20190412230000
5396,2.7347583639999997,6.0,13.53338849,69.99355709,339,20190413230000
5427,2.785687732,6.0,4.659792081,70.2821058,339,20190414230000
5451,2.69851577,6.0,19.77181971,70.28943317,339,20190415230000
5475,2.724675325,6.0,17.10587668,70.06364083,339,20190416230000
5499,2.727726433,6.0,10.48195145,91.53829846,339,20190417230000
5523,2.6942698710000004,6.0,20.92781544,84.52865065,339,20190418230000
5552,2.775461255,6.0,6.850425671,84.5202952,339,20190419230000
5576,2.7114391139999996,6.0,16.93010694,84.53874539,339,20190420230000
5600,2.77145488,6.0,10.99252561,84.51197053,339,20190421230000
5624,2.714338235,6.0,18.91813832,84.52205882,339,20190422230000
5648,2.794485294,6.0,4.0107872989999995,84.52205882,339,20190423230000
5679,2.7902752289999997,6.0,5.0727923630000005,84.56880734,339,20190424230000
5703,2.795963303,6.0,3.075754287,84.53211009,339,20190425230000
5727,2.7959706960000004,6.0,3.075389948,84.54212454,339,20190426230000
5751,2.702559415,6.0,15.20593797,84.58866545,339,20190427230000
5782,2.735466179,6.0,13.57457883,84.64351006,339,20190428230000
5796,2.532044199,6.0,18.87925636,84.69613259999998,339,20190504230000
5820,2.529710145,6.0,20.76936898,84.69202899,339,20190505230000
5844,2.51865942,6.0,22.786389899999996,84.65579709999999,339,20190506230000
5875,2.517902351,6.0,23.83661401,84.70162749,339,20190507230000
5890,2.54755877,6.0,17.94503311,84.64737794,339,20190508220000
5909,2.521299639,6.0,21.81780618,84.74729242,339,20190509230000
5933,2.522382672,6.0,21.841066100000003,84.65703971,339,20190510230000
5957,2.523963964,6.0,21.83858268,84.66666667,339,20190511230000
5985,2.532792793,6.0,20.87149235,84.75675676,339,20190512230000
6009,2.527158273,6.0,20.8913339,84.67625899,339,20190513230000
6033,2.527305606,6.0,20.689582100000003,91.30198915,339,20190514230000
6053,2.531294964,6.0,20.72383583,91.15107914,339,20190515230000
6077,2.532675045,6.0,20.72430569,91.14901257,339,20190516230000
6101,2.54,6.0,15.70678828,91.61643836,339,20190517230000
6125,2.599669967,6.0,4.988888889,90.0,339,20190518230000
6149,2.6,6.0,4.982219251,90.12048193,339,20190519230000
6173,2.55313059,6.0,15.78494898,91.1627907,339,20190520230000
6197,2.515384615,6.0,23.68290816,91.1627907,339,20190521230000
6213,2.516994633,6.0,23.68755643,91.14490161,339,20190522230000
6234,2.519175627,6.0,15.7843166,91.16644305,339,20190523230000
6256,2.525,6.0,21.70891283,91.16071429,339,20190524210000
6278,2.5475,6.0,17.76332288,91.14285714,339,20190525210000
6300,2.5423214290000002,6.0,19.73824451,91.14285714,339,20190526210000
6321,2.488057041,6.0,2.950899492,91.15864528,339,20190527200000
6343,2.338146168,6.0,20.72211576,91.15864528,339,20190528220000
6364,2.3162210340000002,6.0,23.68398514,91.15864528,339,20190529220000
6386,2.344028521,6.0,19.738685699999998,91.14081996,339,20190530220000
6407,2.3268683269999997,6.0,20.72258442,91.15658363,339,20190531220000
6428,2.331672598,6.0,21.70989655,91.15658363,339,20190601210000
6449,2.323487545,6.0,21.860735899999998,91.15658363,339,20190602210000
6464,2.320818505,6.0,22.70163998,91.13879004,339,20190603220000
6482,2.3213523130000002,6.0,22.70163998,91.13879004,339,20190604210000
6503,2.322597865,6.0,21.714135100000004,91.13879004,339,20190605210000
6524,2.3797153030000002,6.0,11.83908629,91.13879004,339,20190606220000
6545,2.3955516009999998,6.0,5.9140570089999995,91.13879004,339,20190607220000
6567,2.36227758,6.0,14.80160094,91.13879004,339,20190608230000
6587,2.346003552,6.0,18.7483827,91.15452931,339,20190609220000
6609,2.374056604,6.0,4.836788618,92.83018868,339,20190610230000
6631,2.390997567,6.0,7.9802592489999995,90.0973236,339,20190611210000
6653,2.345729537,6.0,17.76758446,91.12099644,339,20190612210000
6675,1.72437811,6.0,21.63606201,91.46766169,339,20190613220000
6697,1.5,6.0,5.912902596,91.15658363,339,20190614220000
6719,1.4195729540000002,6.0,22.70607303,91.12099644,339,20190615230000
6739,1.433408578,6.0,17.72656945,91.33182844,339,20190616220000
6758,1.4184154180000001,6.0,18.96632605,90.10706638,339,20190617210000
6780,1.468571429,6.0,10.85109718,91.14285714,339,20190618210000
6802,1.402807018,6.0,15.75700267,92.07017544,339,20190619210000
9,2.479310345,6.0,8.0,118.625,344,20180928230000
41,2.453125,6.0,9.0,116.55555559999999,344,20180927230000
66,2.517391304,6.0,6.0,124.83333329999999,344,20180926230000
98,2.515,6.0,6.0,216.5,344,20181114230000
101,2.4,6.0,10.0,114.9,344,20180925230000
137,2.633333333,6.0,5.0,199.8,344,20181113230000
161,2.68,6.0,5.0,99.8,344,20180924230000
204,2.702941177,6.0,5.0,219.8,344,20181112230000
243,2.5,6.0,4.0,99.75,344,20180905230000
267,2.5,6.0,1.0,100.0,344,20180906230000
291,2.604545455,6.0,3.0,249.66666669999998,344,20180907230000
302,2.9875,6.0,6.0,133.1666667,344,20181221230000
322,2.4,6.0,1.0,250.0,344,20180908230000
353,2.4,6.0,3.0,249.66666669999998,344,20180909230000
377,2.4,6.0,3.0,249.66666669999998,344,20180910230000
401,2.4125,6.0,2.0,249.5,344,20180911230000
432,2.414285714,6.0,2.0,249.5,344,20180912230000
454,2.572727273,6.0,5.0,219.8,344,20181111230000
542,2.4,6.0,3.0,166.33333330000002,344,20180916230000
566,2.517391304,6.0,5.0,149.8,344,20180917230000
597,2.4,6.0,8.0,103.0,344,20180918230000
621,2.7,6.0,4.0,137.25,344,20180919230000
645,2.7,6.0,1.0,100.0,344,20180920230000
676,2.7,6.0,1.0,100.0,344,20180921230000
707,2.436,6.0,8.0,99.875,344,20180922230000
731,2.474193548,6.0,9.0,116.55555559999999,344,20180923230000
744,2.7,6.0,3.0,99.66666667,344,20180929230000
774,3.0,6.0,3.0,99.66666667,344,20181220230000
775,2.4,6.0,9.0,116.55555559999999,344,20180930230000
799,2.475,6.0,9.0,116.55555559999999,344,20181001230000
809,2.541176471,6.0,8.0,212.375,344,20181110230000
830,2.424324324,6.0,10.0,114.9,344,20181002230000
854,2.4,6.0,12.0,112.41666670000001,344,20181003230000
878,2.433333333,6.0,13.0,99.92307692,344,20181004230000
940,2.588888889,6.0,6.0,99.83333333,344,20181006230000
964,2.4,6.0,15.0,133.2666667,344,20181007230000
988,2.416949153,6.0,15.0,133.2666667,344,20181008230000
1019,2.693333333,6.0,4.0,124.75,344,20181009230000
1043,2.605882353,6.0,5.0,124.8,344,20181010230000
1074,2.45,6.0,9.0,138.77777780000002,344,20181011230000
1098,2.4,6.0,9.0,138.77777780000002,344,20181012230000
1129,2.469230769,6.0,10.0,124.9,344,20181013230000
1153,2.45945946,6.0,9.0,138.77777780000002,344,20181014230000
1178,2.615151515,6.0,5.0,219.8,344,20181109230000
1184,2.4512195119999998,6.0,10.0,137.4,344,20181015230000
1208,2.7,6.0,4.0,143.5,344,20181016230000
1232,2.4,6.0,9.0,199.88888889999998,344,20181017230000
1239,3.0,6.0,7.0,128.4285714,344,20181219230000
1263,2.4,6.0,9.0,199.88888889999998,344,20181018230000
1287,2.4,6.0,11.0,199.9090909,344,20181019230000
1318,2.4,6.0,11.0,199.9090909,344,20181020230000
1342,2.4,6.0,11.0,199.9090909,344,20181021230000
1373,2.524489796,6.0,8.0,199.875,344,20181022230000
1397,2.5720930230000003,6.0,7.0,199.8571429,344,20181023230000
1421,2.4,6.0,10.0,255.0,344,20181024230000
1452,2.405,6.0,10.0,255.0,344,20181025230000
1483,2.7,6.0,2.0,249.5,344,20181026230000
1507,2.544642857,6.0,7.0,257.0,344,20181027230000
1531,2.477777778,6.0,8.0,256.125,344,20181028230000
1562,2.56,6.0,5.0,259.8,344,20181029230000
1586,2.42195122,6.0,5.0,269.8,344,20181030230000
1587,2.956666667,6.0,8.0,124.875,344,20181218230000
1617,2.5,6.0,4.0,299.75,344,20181031230000
1641,2.5,6.0,4.0,299.75,344,20181101230000
1665,2.5,6.0,4.0,299.75,344,20181102230000
1696,2.508108108,6.0,4.0,299.75,344,20181103230000
1727,2.56,6.0,5.0,299.8,344,20181104230000
1751,2.5557142859999997,6.0,11.0,209.0909091,344,20181105230000
1775,2.5596491230000002,6.0,9.0,211.0,344,20181106230000
1806,2.8,6.0,3.0,199.66666669999998,344,20181107230000
1866,2.565,6.0,6.0,216.5,344,20181115230000
1914,2.540909091,6.0,12.0,116.58333329999999,344,20181117230000
1952,2.8,6.0,2.0,100.0,344,20181118230000
1976,2.554545455,6.0,10.0,129.9,344,20181119230000
2000,2.532432432,6.0,10.0,119.9,344,20181120230000
2024,2.8,6.0,3.0,99.66666667,344,20181121230000
2059,3.0,6.0,5.0,99.8,344,20181217230000
2062,2.551282051,6.0,11.0,118.0909091,344,20181122230000
2086,2.629268293,6.0,11.0,118.0909091,344,20181123230000
2134,2.72173913,6.0,7.0,99.85714286,344,20181125230000
2158,2.589473684,6.0,10.0,119.9,344,20181126230000
2196,2.594736842,6.0,10.0,119.9,344,20181127230000
2220,2.615151515,6.0,9.0,122.1111111,344,20181128230000
2244,2.718181818,6.0,9.0,122.1111111,344,20181129230000
2268,2.655555556,6.0,10.0,119.9,344,20181130230000
2306,2.8,6.0,5.0,99.8,344,20181201230000
2330,2.5818181819999997,6.0,9.0,122.1111111,344,20181202230000
2378,2.6777777780000003,6.0,3.0,99.66666667,344,20181204230000
2402,2.6282051280000003,6.0,10.0,119.9,344,20181205230000
2440,2.8,6.0,1.0,100.0,344,20181206230000
2464,2.790476191,6.0,7.0,99.85714286,344,20181207230000
2488,2.99,6.0,8.0,124.875,344,20181208230000
2512,2.952941177,6.0,9.0,122.1111111,344,20181209230000
2543,2.971428571,6.0,9.0,122.1111111,344,20181210230000
2598,2.994117647,6.0,9.0,122.1111111,344,20181212230000
2622,2.977419355,6.0,8.0,124.875,344,20181213230000
2641,2.567307692,6.0,21.0,79.95238095,344,20190315230000
2653,2.9617647060000003,6.0,9.0,122.1111111,344,20181214230000
2684,2.9727272730000003,6.0,9.0,122.1111111,344,20181215230000
2708,3.0,6.0,1.0,100.0,344,20181216230000
2723,3.0,6.0,7.0,128.4285714,344,20181222230000
2747,3.0,6.0,7.0,99.85714286,344,20181223230000
2785,2.9645161289999997,6.0,8.0,124.875,344,20181224230000
2809,2.995833333,6.0,6.0,133.1666667,344,20181225230000
2833,3.0,6.0,7.0,128.4285714,344,20181226230000
2857,2.971428571,6.0,9.0,122.1111111,344,20181227230000
2888,2.9727272730000003,6.0,9.0,122.1111111,344,20181228230000
2919,2.971428571,6.0,9.0,122.1111111,344,20181229230000
2943,2.942424242,6.0,9.0,122.1111111,344,20181230230000
2967,2.970967742,6.0,8.0,124.875,344,20181231230000
2998,2.956666667,6.0,8.0,124.875,344,20190101230000
3022,2.9727272730000003,6.0,9.0,122.1111111,344,20190102230000
3053,2.964864865,6.0,10.0,119.9,344,20190103230000
3077,3.0,6.0,4.0,124.75,344,20190104230000
3101,2.951851852,6.0,8.0,112.375,344,20190105230000
3113,2.577083333,6.0,37.0,83.24324324,344,20190314230000
3132,2.961290323,6.0,9.0,111.0,344,20190106230000
3163,3.0,6.0,8.0,112.375,344,20190107230000
3187,3.0,6.0,8.0,112.375,344,20190108230000
3211,3.0,6.0,7.0,114.1428571,344,20190109230000
3242,2.94137931,6.0,8.0,112.375,344,20190110230000
3266,2.992592593,6.0,8.0,112.375,344,20190111230000
3297,2.9666666669999997,6.0,5.0,99.8,344,20190112230000
3321,2.965517241,6.0,8.0,112.375,344,20190113230000
3352,2.98,6.0,9.0,111.0,344,20190114230000
3376,3.0,6.0,7.0,114.1428571,344,20190115230000
3407,2.94,6.0,9.0,111.0,344,20190116230000
3431,2.95,6.0,9.0,111.0,344,20190117230000
3455,2.948387097,6.0,9.0,111.0,344,20190118230000
3461,2.618072289,6.0,32.0,83.75,344,20190313230000
3486,2.95,6.0,7.0,114.1428571,344,20190119230000
3510,2.94,6.0,9.0,111.0,344,20190120230000
3541,2.94,6.0,9.0,111.0,344,20190121230000
3565,2.948387097,6.0,12.0,83.25,344,20190122230000
3596,3.455,6.0,14.0,92.78571429,344,20190123230000
3620,3.420454546,6.0,16.0,91.1875,344,20190124230000
3730,3.4382352939999996,6.0,14.0,84.21428571,344,20190128230000
3754,3.41875,6.0,18.0,89.94444444,344,20190129230000
3769,2.232978723,6.0,44.0,70.0,344,20190612230000
3785,3.402564103,6.0,15.0,83.93333333,344,20190130230000
3809,3.5,6.0,2.0,76.5,344,20190131230000
4050,2.612345679,6.0,31.0,83.87096774,344,20190312230000
4269,2.290322581,6.0,29.0,69.96551724,344,20190611230000
4398,2.624637681,6.0,29.0,80.0,344,20190311230000
4443,2.61,6.0,29.0,80.0,344,20190301230000
4467,2.72631579,6.0,23.0,79.95652174,344,20190302230000
4491,2.795454546,6.0,18.0,79.94444444,344,20190303230000
4529,2.648387097,6.0,26.0,79.96153846,344,20190304230000
4553,2.766666667,6.0,20.0,79.95,344,20190305230000
4577,2.64516129,6.0,14.0,79.92857143,344,20190306230000
4601,2.602777778,6.0,30.0,80.0,344,20190307230000
4625,2.580952381,6.0,35.0,83.42857143,344,20190308230000
4643,2.357142857,6.0,26.0,69.96153846,344,20190610230000
4661,2.683783784,6.0,29.0,84.13793103,344,20190309230000
4699,2.564634146,6.0,55.0,80.0,344,20190316230000
4723,2.551612903,6.0,37.0,83.24324324,344,20190317230000
4754,2.685074627,6.0,26.0,84.57692308,344,20190318230000
4778,2.579787234,6.0,35.0,83.42857143,344,20190319230000
4802,2.7892857139999996,6.0,11.0,79.90909091,344,20190320230000
4826,2.651898734,6.0,30.0,84.0,344,20190321230000
4850,2.548,6.0,39.0,83.07692308,344,20190322230000
4854,2.357777778,6.0,40.0,70.0,344,20190609230000
4881,2.5626262630000003,6.0,37.0,83.24324324,344,20190323230000
4905,2.53592233,6.0,41.0,82.92682927,344,20190324230000
4929,2.685915493,6.0,28.0,79.96428571,344,20190325230000
4953,2.54368932,6.0,39.0,83.07692308,344,20190326230000
4984,2.5711340209999998,6.0,37.0,83.24324324,344,20190327230000
5008,2.5928571430000003,6.0,35.0,80.0,344,20190328230000
5032,2.606024096,6.0,32.0,80.0,344,20190329230000
5056,2.593103448,6.0,35.0,80.0,344,20190330230000
5080,2.537837838,6.0,42.0,82.85714286,344,20190331230000
5111,2.55959596,6.0,37.0,83.24324324,344,20190401230000
5135,2.544339623,6.0,42.0,82.85714286,344,20190402230000
