,hvstGrupp,hvstCo,fcluHg,grwtLt,lefLt,frmWeek,lefCunt,lefBt,stemThck,ec,ph,cunt,otmsuplyqy
7400,4.33333333333333,2.25,27.75,12.0875,45.8,2,9.25,39.975,10.9375,2.965517241,6.0,8.0,112.375
7401,4.83333333333333,2.5,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.98,6.0,9.0,111.0
7402,4.83333333333333,2.5,17.2,12.55,44.725,3,12.5,40.975,10.0025,3.0,6.0,7.0,114.1428571
7403,4.83333333333333,2.5,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.94,6.0,9.0,111.0
7404,4.83333333333333,2.5,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.95,6.0,9.0,111.0
7405,4.83333333333333,2.5,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.948387097,6.0,9.0,111.0
7406,4.83333333333333,2.5,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.95,6.0,7.0,114.1428571
7407,4.83333333333333,2.5,17.2,12.55,44.725,3,12.5,40.975,10.0025,2.94,6.0,9.0,111.0
7412,5.375,1.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.4382352939999996,6.0,14.0,84.21428571
7413,5.375,1.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.41875,6.0,18.0,89.94444444
7414,5.375,1.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.402564103,6.0,15.0,83.93333333
7415,5.375,1.0,19.625,11.475,42.175,5,14.5,43.25,9.7,3.5,6.0,2.0,76.5
7425,8.41666666666667,2.3333333333333304,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.567307692,6.0,21.0,79.95238095
7426,8.41666666666667,2.3333333333333304,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.577083333,6.0,37.0,83.24324324
7427,8.41666666666667,2.3333333333333304,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.618072289,6.0,32.0,83.75
7428,8.41666666666667,2.3333333333333304,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.612345679,6.0,31.0,83.87096774
7429,8.41666666666667,2.3333333333333304,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.624637681,6.0,29.0,80.0
7430,8.41666666666667,2.3333333333333304,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.564634146,6.0,55.0,80.0
7431,8.41666666666667,2.3333333333333304,13.8666666666667,11.025,37.775,11,13.25,32.2,8.1675,2.551612903,6.0,37.0,83.24324324
7432,6.52083333333333,2.0,18.1,11.875,34.825,12,12.5,27.65,5.71,2.685074627,6.0,26.0,84.57692308
7433,6.52083333333333,2.0,18.1,11.875,34.825,12,12.5,27.65,5.71,2.579787234,6.0,35.0,83.42857143
7434,6.52083333333333,2.0,18.1,11.875,34.825,12,12.5,27.65,5.71,2.7892857139999996,6.0,11.0,79.90909091
7435,6.52083333333333,2.0,18.1,11.875,34.825,12,12.5,27.65,5.71,2.651898734,6.0,30.0,84.0
7436,6.52083333333333,2.0,18.1,11.875,34.825,12,12.5,27.65,5.71,2.548,6.0,39.0,83.07692308
7437,6.52083333333333,2.0,18.1,11.875,34.825,12,12.5,27.65,5.71,2.5626262630000003,6.0,37.0,83.24324324
7438,6.52083333333333,2.0,18.1,11.875,34.825,12,12.5,27.65,5.71,2.53592233,6.0,41.0,82.92682927
7439,9.91666666666667,2.0,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.685915493,6.0,28.0,79.96428571
7440,9.91666666666667,2.0,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.54368932,6.0,39.0,83.07692308
7441,9.91666666666667,2.0,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.5711340209999998,6.0,37.0,83.24324324
7442,9.91666666666667,2.0,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.5928571430000003,6.0,35.0,80.0
7443,9.91666666666667,2.0,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.606024096,6.0,32.0,80.0
7444,9.91666666666667,2.0,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.593103448,6.0,35.0,80.0
7445,9.91666666666667,2.0,20.5666666666667,13.3,34.225,13,10.5,30.35,6.9,2.537837838,6.0,42.0,82.85714286
7446,10.75,3.3333333333333304,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.55959596,6.0,37.0,83.24324324
7447,10.75,3.3333333333333304,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.544339623,6.0,42.0,82.85714286
7448,10.75,3.3333333333333304,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.531132076,6.0,43.0,82.79069767
7449,10.75,3.3333333333333304,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.531132076,6.0,42.0,82.85714286
7450,10.75,3.3333333333333304,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.574489796,6.0,37.0,83.24324324
7451,10.75,3.3333333333333304,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.5454545459999998,6.0,41.0,82.92682927
7452,10.75,3.3333333333333304,13.225,14.45,31.2,14,13.5,28.375,8.7575,2.7394736839999996,6.0,15.0,79.93333333
7453,11.125,2.0,11.15,13.825,29.875,15,12.75,26.225,8.035,2.552688172,6.0,38.0,80.0
7454,11.125,2.0,11.15,13.825,29.875,15,12.75,26.225,8.035,2.651515152,6.0,26.0,84.57692308
7455,11.125,2.0,11.15,13.825,29.875,15,12.75,26.225,8.035,2.8,6.0,40.0,79.0
7456,11.125,2.0,11.15,13.825,29.875,15,12.75,26.225,8.035,2.7227272730000003,6.0,25.0,84.76
7457,11.125,2.0,11.15,13.825,29.875,15,12.75,26.225,8.035,2.543877551,6.0,39.0,83.07692308
7458,11.125,2.0,11.15,13.825,29.875,15,12.75,26.225,8.035,2.7016393439999997,6.0,25.0,79.96
7459,11.125,2.0,11.15,13.825,29.875,15,12.75,26.225,8.035,2.7676470589999997,6.0,13.0,79.92307692
7460,11.416666666666698,1.5,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.534444444,6.0,36.0,83.33333333
7461,11.416666666666698,1.5,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.2911111109999998,6.0,37.0,83.24324324
7462,11.416666666666698,1.5,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.396666667,6.0,23.0,79.95652174
7463,11.416666666666698,1.5,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.236448598,6.0,42.0,82.85714286
7464,11.416666666666698,1.5,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.5,6.0,8.0,94.875
7465,11.416666666666698,1.5,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.239423077,6.0,42.0,82.85714286
7466,11.416666666666698,1.5,8.225,0.0,29.85,16,13.0,25.175,7.6875,2.32987013,6.0,31.0,83.87096774
7473,13.291666666666698,2.5,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.427118644,6.0,24.0,84.95833333
7474,13.291666666666698,2.5,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.314473684,6.0,32.0,80.0
7475,13.291666666666698,2.5,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.229411765,6.0,47.0,82.55319149
7476,13.291666666666698,2.5,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.514655172,6.0,47.0,82.55319149
7477,13.291666666666698,2.5,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.7504587160000002,6.0,43.0,82.79069767
7478,13.291666666666698,2.5,6.26666666666667,10.375,29.125,18,12.75,24.95,7.17,2.745535714,6.0,44.0,82.72727273
7479,14.0,1.75,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.744117647,6.0,43.0,82.79069767
7480,14.0,1.75,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.73697479,6.0,48.0,85.0
7481,14.0,1.75,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.785416667,6.0,39.0,83.07692308
7482,14.0,1.75,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.744036697,6.0,44.0,81.81818182
7483,14.0,1.75,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.741803279,6.0,55.0,70.0
7484,14.0,1.75,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.74375,6.0,58.0,72.24137931
7485,14.0,1.75,9.15,8.89999999999998,25.025,19,15.25,17.625,4.665,2.7406779660000002,6.0,54.0,72.40740741
7486,14.75,4.0,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.7850574710000005,6.0,40.0,73.25
7487,14.75,4.0,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.780821918,6.0,27.0,69.96296296
7488,14.75,4.0,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.7481927710000003,6.0,40.0,70.0
7489,14.75,4.0,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.729213483,6.0,42.0,70.0
7490,14.75,4.0,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,2.793670886,6.0,35.0,73.71428571
7491,14.75,4.0,5.33333333333333,9.12500000000003,25.275,20,17.0,19.625,4.5525,3.0,6.0,3.0,70.0
7492,15.416666666666698,2.3333333333333304,7.2,13.1,29.525,21,18.25,23.225,0.0,2.9,6.0,22.0,69.95454546
7493,15.416666666666698,2.3333333333333304,7.2,13.1,29.525,21,18.25,23.225,0.0,2.735849057,6.0,46.0,72.82608696
7494,15.416666666666698,2.3333333333333304,7.2,13.1,29.525,21,18.25,23.225,0.0,2.733663366,6.0,46.0,72.82608696
7495,15.416666666666698,2.3333333333333304,7.2,13.1,29.525,21,18.25,23.225,0.0,2.742857143,6.0,44.0,72.95454546
7496,15.416666666666698,2.3333333333333304,7.2,13.1,29.525,21,18.25,23.225,0.0,2.748958333,6.0,42.0,73.09523809999999
7497,15.416666666666698,2.3333333333333304,7.2,13.1,29.525,21,18.25,23.225,0.0,2.797560976,6.0,36.0,73.61111111
7498,15.416666666666698,2.3333333333333304,7.2,13.1,29.525,21,18.25,23.225,0.0,2.74893617,6.0,44.0,70.0
7499,15.833333333333302,2.0,6.1,0.0,25.8,22,14.5,19.125,4.1325,2.793243243,6.0,36.0,70.0
7500,15.833333333333302,2.0,6.1,0.0,25.8,22,14.5,19.125,4.1325,2.7485714289999996,6.0,45.0,72.88888889
7501,15.833333333333302,2.0,6.1,0.0,25.8,22,14.5,19.125,4.1325,2.788505747,6.0,39.0,73.33333333
7502,15.833333333333302,2.0,6.1,0.0,25.8,22,14.5,19.125,4.1325,2.750684932,6.0,33.0,70.0
7503,15.833333333333302,2.0,6.1,0.0,25.8,22,14.5,19.125,4.1325,2.734328358,6.0,42.0,69.76190476
7504,15.833333333333302,2.0,6.1,0.0,25.8,22,14.5,19.125,4.1325,2.784810127,6.0,38.0,70.0
7608,0.916666666666667,2.25,10.75,16.225,40.625,47,13.25,31.45,8.3625,2.813888889,5.483333332999999,9.0,99.11319771
7609,0.916666666666667,2.25,10.75,16.225,40.625,47,13.25,31.45,8.3625,2.8475,5.435,10.0,100.3129891
7610,0.916666666666667,2.25,10.75,16.225,40.625,47,13.25,31.45,8.3625,2.820833333,5.4916666670000005,6.0,109.5461659
7611,0.916666666666667,2.25,10.75,16.225,40.625,47,13.25,31.45,8.3625,2.86,5.47,10.0,109.5461659
7612,0.916666666666667,2.25,10.75,16.225,40.625,47,13.25,31.45,8.3625,2.8222222219999997,5.433333332999999,9.0,109.80699009999998
7613,0.916666666666667,2.25,10.75,16.225,40.625,47,13.25,31.45,8.3625,2.80625,5.4375,4.0,109.5461659
7614,0.916666666666667,2.25,10.75,16.225,40.625,47,13.25,31.45,8.3625,2.845,5.5,5.0,109.5461659
7615,1.6666666666666698,2.25,14.6,22.65,40.975,48,13.25,29.85,0.0,2.775,5.471428571000001,7.0,100.6036217
7616,1.6666666666666698,2.25,14.6,22.65,40.975,48,13.25,29.85,0.0,2.803125,5.4375,8.0,101.8192488
7617,1.6666666666666698,2.25,14.6,22.65,40.975,48,13.25,29.85,0.0,2.746428571,5.482142857,7.0,100.71540350000001
7618,1.6666666666666698,2.25,14.6,22.65,40.975,48,13.25,29.85,0.0,2.78125,5.44375,8.0,103.8732394
7619,1.6666666666666698,2.25,14.6,22.65,40.975,48,13.25,29.85,0.0,2.834375,5.4375,8.0,103.7754304
7620,1.6666666666666698,2.25,14.6,22.65,40.975,48,13.25,29.85,0.0,2.835,5.46,5.0,94.20970266
7621,1.6666666666666698,2.25,14.6,22.65,40.975,48,13.25,29.85,0.0,2.790625,5.44375,8.0,93.89671362
7622,2.75,3.25,23.733333333333302,24.0,42.25,49,11.75,31.95,7.9725,2.758333333,5.475,6.0,99.24360981
7623,2.75,3.25,23.733333333333302,24.0,42.25,49,11.75,31.95,7.9725,2.809375,5.39375,8.0,93.89671362
7624,2.75,3.25,23.733333333333302,24.0,42.25,49,11.75,31.95,7.9725,2.7875,5.5,4.0,93.89671362
7625,2.75,3.25,23.733333333333302,24.0,42.25,49,11.75,31.95,7.9725,2.758333333,5.5,3.0,78.24726135
7626,2.75,3.25,23.733333333333302,24.0,42.25,49,11.75,31.95,7.9725,2.840625,5.446875,8.0,109.643975
7627,2.75,3.25,23.733333333333302,24.0,42.25,49,11.75,31.95,7.9725,2.0916666669999997,5.533333333,3.0,88.68022953
7628,2.75,3.25,23.733333333333302,24.0,42.25,49,11.75,31.95,7.9725,2.795833333,5.4625,6.0,94.02712572
7629,3.7083333333333304,2.75,9.5,24.625,39.675,50,14.5,26.05,0.0,2.814285714,5.457142857000001,7.0,93.89671362
7630,3.7083333333333304,2.75,9.5,24.625,39.675,50,14.5,26.05,0.0,2.791666667,5.483333332999999,3.0,78.24726135
7631,3.7083333333333304,2.75,9.5,24.625,39.675,50,14.5,26.05,0.0,2.825,5.4321428570000005,7.0,100.6036217
7632,3.7083333333333304,2.75,9.5,24.625,39.675,50,14.5,26.05,0.0,2.7642857139999997,5.464285714,7.0,109.5461659
7633,3.7083333333333304,2.75,9.5,24.625,39.675,50,14.5,26.05,0.0,2.821875,5.415625,8.0,101.7214398
7634,3.7083333333333304,2.75,9.5,24.625,39.675,50,14.5,26.05,0.0,2.809375,5.45,8.0,109.74178400000001
7635,3.7083333333333304,2.75,9.5,24.625,39.675,50,14.5,26.05,0.0,2.825,5.5,3.0,93.89671362
7636,3.9166666666666696,1.5,11.575,14.05,44.8,51,13.0,29.55,9.2975,2.7821428569999997,5.45,7.0,94.00849542
7637,3.9166666666666696,1.5,11.575,14.05,44.8,51,13.0,29.55,9.2975,2.839285714,5.478571429,7.0,109.5461659
7638,3.9166666666666696,1.5,11.575,14.05,44.8,51,13.0,29.55,9.2975,2.807142857,5.489285714,7.0,109.5461659
7639,3.9166666666666696,1.5,11.575,14.05,44.8,51,13.0,29.55,9.2975,2.80625,5.53125,4.0,86.46322379
7640,3.9166666666666696,1.5,11.575,14.05,44.8,51,13.0,29.55,9.2975,2.753571429,5.475,7.0,94.12027722
7641,3.9166666666666696,1.5,11.575,14.05,44.8,51,13.0,29.55,9.2975,2.7607142860000002,5.453571429,7.0,94.00849542
7642,3.9166666666666696,1.5,11.575,14.05,44.8,51,13.0,29.55,9.2975,2.705,5.55,5.0,78.24726135
7643,5.16666666666667,3.5,12.4,0.0,43.75,52,12.25,38.85,10.17,2.8,5.44375,8.0,93.89671362
7644,5.16666666666667,3.5,12.4,0.0,43.75,52,12.25,38.85,10.17,2.825,5.45625,8.0,93.89671362
7645,5.16666666666667,3.5,12.4,0.0,43.75,52,12.25,38.85,10.17,2.7714285710000004,5.475,7.0,94.23205902
7646,5.16666666666667,3.5,12.4,0.0,43.75,52,12.25,38.85,10.17,2.742857143,5.428571429,7.0,93.89671362
7647,5.16666666666667,3.5,12.4,0.0,43.75,52,12.25,38.85,10.17,2.778571429,5.446428571,7.0,93.89671362
7648,5.16666666666667,3.5,12.4,0.0,43.75,52,12.25,38.85,10.17,2.834375,5.425,8.0,93.89671362
7649,5.16666666666667,3.5,12.4,0.0,43.75,52,12.25,38.85,10.17,2.803571429,5.4321428570000005,7.0,109.5461659
7657,6.41666666666667,3.75,18.625,19.6125,43.425,2,11.25,39.4,10.8425,2.804166667,5.470833333,6.0,78.24726135
7658,6.41666666666667,3.75,18.625,19.6125,43.425,2,11.25,39.4,10.8425,2.7892857139999996,5.460714286,7.0,94.00849542
7659,6.41666666666667,3.75,18.625,19.6125,43.425,2,11.25,39.4,10.8425,2.8285714289999997,5.460714286,7.0,102.8392578
7660,6.41666666666667,3.75,18.625,19.6125,43.425,2,11.25,39.4,10.8425,2.814285714,5.453571429,7.0,109.5461659
7661,6.41666666666667,3.75,18.625,19.6125,43.425,2,11.25,39.4,10.8425,2.807142857,5.45,7.0,102.8392578
7662,6.41666666666667,3.75,18.625,19.6125,43.425,2,11.25,39.4,10.8425,2.84375,5.5125,4.0,93.89671362
7663,6.41666666666667,3.75,18.625,19.6125,43.425,2,11.25,39.4,10.8425,2.7875,5.45,6.0,80.98591549
7664,6.58333333333333,1.0,11.55,22.025,44.1,3,11.75,40.8,9.16,2.814285714,5.464285714,7.0,109.5461659
7665,6.58333333333333,1.0,11.55,22.025,44.1,3,11.75,40.8,9.16,2.715,5.48,5.0,78.24726135
7666,6.58333333333333,1.0,11.55,22.025,44.1,3,11.75,40.8,9.16,2.8535714289999996,5.421428571,7.0,109.5461659
7667,6.58333333333333,1.0,11.55,22.025,44.1,3,11.75,40.8,9.16,2.810714286,5.428571429,7.0,109.6579477
7668,6.58333333333333,1.0,11.55,22.025,44.1,3,11.75,40.8,9.16,2.821428571,5.414285714,7.0,109.5461659
7669,6.58333333333333,1.0,11.55,22.025,44.1,3,11.75,40.8,9.16,2.85,5.4392857139999995,7.0,109.5461659
7670,6.58333333333333,1.0,11.55,22.025,44.1,3,11.75,40.8,9.16,2.803571429,5.514285714,7.0,78.24726135
7671,7.625,1.5,15.25,28.225,41.875,5,13.75,34.65,10.0075,2.820833333,5.4,9.0,107.8073379
7672,7.625,1.5,15.25,28.225,41.875,5,13.75,34.65,10.0075,2.84,5.485,5.0,93.89671362
7673,7.625,1.5,15.25,28.225,41.875,5,13.75,34.65,10.0075,2.827777778,5.433333332999999,9.0,109.63310729999999
7674,7.625,1.5,15.25,28.225,41.875,5,13.75,34.65,10.0075,2.836111111,5.438888888999999,9.0,109.5461659
7675,7.625,1.5,15.25,28.225,41.875,5,13.75,34.65,10.0075,2.7875,5.425,4.0,93.89671362
7676,8.33333333333333,2.25,18.25,28.275,43.075,6,12.75,44.05,11.3525,2.836111111,5.416666667,9.0,109.5461659
7677,8.33333333333333,2.25,18.25,28.275,43.075,6,12.75,44.05,11.3525,2.865,5.4275,10.0,109.5461659
7678,8.33333333333333,2.25,18.25,28.275,43.075,6,12.75,44.05,11.3525,2.8425,5.475,10.0,109.5461659
7679,8.33333333333333,2.25,18.25,28.275,43.075,6,12.75,44.05,11.3525,2.83125,5.4625,8.0,109.5461659
7680,8.33333333333333,2.25,18.25,28.275,43.075,6,12.75,44.05,11.3525,2.775,5.468999999999999,10.0,83.95931142
7681,8.33333333333333,2.25,18.25,28.275,43.075,6,12.75,44.05,11.3525,2.85,5.4625,10.0,101.799687
7682,8.33333333333333,2.25,18.25,28.275,43.075,6,12.75,44.05,11.3525,2.808333333,5.441666667000001,9.0,109.5461659
7683,8.75,1.6666666666666698,14.5,21.275,41.6,7,15.5,39.95,10.5325,2.83,5.4475,10.0,93.89671362
7684,8.75,1.6666666666666698,14.5,21.275,41.6,7,15.5,39.95,10.5325,2.845,5.445,10.0,109.5461659
7685,8.75,1.6666666666666698,14.5,21.275,41.6,7,15.5,39.95,10.5325,2.794444444,5.45,9.0,102.59085379999999
7686,8.75,1.6666666666666698,14.5,21.275,41.6,7,15.5,39.95,10.5325,2.805,5.415,10.0,94.13145540000001
7687,8.75,1.6666666666666698,14.5,21.275,41.6,7,15.5,39.95,10.5325,2.825,5.45,7.0,78.24726135
7688,8.75,1.6666666666666698,14.5,21.275,41.6,7,15.5,39.95,10.5325,2.811111111,5.436111111000001,9.0,109.5461659
7689,8.75,1.6666666666666698,14.5,21.275,41.6,7,15.5,39.95,10.5325,2.797222222,5.458333333,9.0,109.5461659
7690,9.58333333333333,3.75,16.375,22.9499999999999,41.575,8,11.5,39.2,10.0,2.8125,5.45,8.0,109.5461659
7691,9.58333333333333,3.75,16.375,22.9499999999999,41.575,8,11.5,39.2,10.0,2.7833333330000003,5.475,3.0,109.5461659
7692,9.58333333333333,3.75,16.375,22.9499999999999,41.575,8,11.5,39.2,10.0,2.816666667,5.405555556,9.0,104.3296818
7693,9.58333333333333,3.75,16.375,22.9499999999999,41.575,8,11.5,39.2,10.0,2.8125,5.4325,10.0,78.24726135
7694,9.58333333333333,3.75,16.375,22.9499999999999,41.575,8,11.5,39.2,10.0,2.811111111,5.458333333,9.0,104.3296818
7695,9.58333333333333,3.75,16.375,22.9499999999999,41.575,8,11.5,39.2,10.0,2.813888889,5.461111111,9.0,78.24726135
7696,9.58333333333333,3.75,16.375,22.9499999999999,41.575,8,11.5,39.2,10.0,2.8,5.438636364,11.0,109.5461659
7697,10.4375,2.75,12.166666666666698,23.675,38.0,9,14.25,34.125,7.12,2.625,5.46875,8.0,109.5461659
7698,10.4375,2.75,12.166666666666698,23.675,38.0,9,14.25,34.125,7.12,2.622727273,5.443181817999999,11.0,109.5461659
7699,10.4375,2.75,12.166666666666698,23.675,38.0,9,14.25,34.125,7.12,2.8,5.43,10.0,104.8513302
7700,10.4375,2.75,12.166666666666698,23.675,38.0,9,14.25,34.125,7.12,2.827272727,5.434090909,11.0,109.5461659
7701,10.4375,2.75,12.166666666666698,23.675,38.0,9,14.25,34.125,7.12,2.71875,5.4625,8.0,109.5461659
7702,10.4375,2.75,12.166666666666698,23.675,38.0,9,14.25,34.125,7.12,2.73,5.445,10.0,109.5461659
7703,10.4375,2.75,12.166666666666698,23.675,38.0,9,14.25,34.125,7.12,2.5863636359999997,5.4590909089999995,11.0,78.31839522
7704,11.0,1.75,10.95,25.1,37.65,10,14.0,28.375,8.22,2.615909091,5.45,11.0,109.61729979999998
7705,11.0,1.75,10.95,25.1,37.65,10,14.0,28.375,8.22,2.621428571,5.482142857,7.0,93.89671362
7706,11.0,1.75,10.95,25.1,37.65,10,14.0,28.375,8.22,2.6275,5.4475,10.0,101.7214398
7707,11.0,1.75,10.95,25.1,37.65,10,14.0,28.375,8.22,2.631818182,5.447727273,11.0,109.5461659
7708,11.0,1.75,10.95,25.1,37.65,10,14.0,28.375,8.22,2.6,5.484615385,13.0,83.06247743
7709,11.0,1.75,10.95,25.1,37.65,10,14.0,28.375,8.22,2.739583333,5.447916667,12.0,109.5461659
7710,11.0,1.75,10.95,25.1,37.65,10,14.0,28.375,8.22,2.79,5.485,5.0,109.5461659
7711,11.916666666666698,3.6666666666666696,11.6,22.525,34.1,11,12.0,23.375,6.48,2.7227272730000003,5.4590909089999995,11.0,95.31939109
7712,11.916666666666698,3.6666666666666696,11.6,22.525,34.1,11,12.0,23.375,6.48,2.804545455,5.445454546000001,11.0,101.010101
7713,11.916666666666698,3.6666666666666696,11.6,22.525,34.1,11,12.0,23.375,6.48,2.788636364,5.431818182000001,11.0,93.96784749
7714,11.916666666666698,3.6666666666666696,11.6,22.525,34.1,11,12.0,23.375,6.48,2.8125,5.4291666670000005,12.0,109.5461659
7715,11.916666666666698,3.6666666666666696,11.6,22.525,34.1,11,12.0,23.375,6.48,2.7863636360000004,5.422727273,11.0,99.58742353
7716,11.916666666666698,3.6666666666666696,11.6,22.525,34.1,11,12.0,23.375,6.48,2.7,5.46875,12.0,91.28847157
7717,11.916666666666698,3.6666666666666696,11.6,22.525,34.1,11,12.0,23.375,6.48,2.735416667,5.435416667,12.0,109.5461659
7718,12.75,2.0,7.5,21.45,34.625,12,15.25,24.825,5.7475,2.704545455,5.452272727,11.0,109.5461659
7719,12.75,2.0,7.5,21.45,34.625,12,15.25,24.825,5.7475,2.689285714,5.451785714,14.0,93.95260452
7720,12.75,2.0,7.5,21.45,34.625,12,15.25,24.825,5.7475,2.73125,5.48125,8.0,93.89671362
7721,12.75,2.0,7.5,21.45,34.625,12,15.25,24.825,5.7475,2.694230769,5.4480769229999995,13.0,103.5271458
7722,12.75,2.0,7.5,21.45,34.625,12,15.25,24.825,5.7475,2.709615385,5.4557692310000006,13.0,96.30432166
7723,12.75,2.0,7.5,21.45,34.625,12,15.25,24.825,5.7475,2.713461539,5.4384615389999995,13.0,93.89671362
7724,12.75,2.0,7.5,21.45,34.625,12,15.25,24.825,5.7475,2.740625,5.4515625,16.0,93.89671362
7732,14.75,3.0,16.7,24.95,35.75,14,15.0,26.95,6.97,2.7035714289999997,5.457142857000001,14.0,93.95260452
7733,14.75,3.0,16.7,24.95,35.75,14,15.0,26.95,6.97,2.735,5.478333332999999,15.0,93.89671362
7734,14.75,3.0,16.7,24.95,35.75,14,15.0,26.95,6.97,2.7359375,5.4640625,16.0,93.89671362
7735,14.75,3.0,16.7,24.95,35.75,14,15.0,26.95,6.97,2.735294118,5.467647059,17.0,93.89671362
7736,14.75,3.0,16.7,24.95,35.75,14,15.0,26.95,6.97,2.720588235,5.457352941,17.0,93.94274142
7737,14.75,3.0,16.7,24.95,35.75,14,15.0,26.95,6.97,2.729411765,5.457352941,17.0,103.286385
7738,14.75,3.0,16.7,24.95,35.75,14,15.0,26.95,6.97,2.73,5.4925,10.0,103.286385
7739,15.583333333333302,2.5,6.25,22.3,36.55,15,14.0,28.425,6.9625,2.725,5.453333333,15.0,103.286385
7740,15.583333333333302,2.5,6.25,22.3,36.55,15,14.0,28.425,6.9625,2.683333333,5.504166667000001,6.0,103.54720920000001
7741,15.583333333333302,2.5,6.25,22.3,36.55,15,14.0,28.425,6.9625,2.666666667,5.529166667,6.0,103.286385
7742,15.583333333333302,2.5,6.25,22.3,36.55,15,14.0,28.425,6.9625,2.6975,5.4575,10.0,103.286385
7743,15.583333333333302,2.5,6.25,22.3,36.55,15,14.0,28.425,6.9625,2.716071429,5.471428571000001,14.0,103.3422759
7744,15.583333333333302,2.5,6.25,22.3,36.55,15,14.0,28.425,6.9625,2.694230769,5.4576923079999995,13.0,103.286385
7745,15.583333333333302,2.5,6.25,22.3,36.55,15,14.0,28.425,6.9625,2.734375,5.48125,8.0,103.286385
7753,17.0416666666667,1.75,18.0,17.75,38.825,17,16.0,27.4,4.79,2.725,5.489583333,12.0,103.286385
7754,17.0416666666667,1.75,18.0,17.75,38.825,17,16.0,27.4,4.79,2.732142857,5.492857142999999,7.0,103.286385
7755,17.0416666666667,1.75,18.0,17.75,38.825,17,16.0,27.4,4.79,1.81,5.595,5.0,93.27073552
7756,17.0416666666667,1.75,18.0,17.75,38.825,17,16.0,27.4,4.79,2.665,5.63,5.0,103.286385
7757,17.0416666666667,1.75,18.0,17.75,38.825,17,16.0,27.4,4.79,2.735,5.525,5.0,103.286385
7758,17.0416666666667,1.75,18.0,17.75,38.825,17,16.0,27.4,4.79,2.679545455,5.536363636,11.0,103.286385
7759,17.0416666666667,1.75,18.0,17.75,38.825,17,16.0,27.4,4.79,2.7,5.584375,8.0,103.286385
7767,19.0833333333333,3.75,6.0333333333333306,24.75,37.075,19,14.0,26.375,3.865,2.7461538460000003,5.444230769,13.0,103.286385
7768,19.0833333333333,3.75,6.0333333333333306,24.75,37.075,19,14.0,26.375,3.865,2.725,5.476785714,14.0,103.286385
7769,19.0833333333333,3.75,6.0333333333333306,24.75,37.075,19,14.0,26.375,3.865,2.7117647060000003,5.492647058999999,17.0,84.41498665
7770,19.0833333333333,3.75,6.0333333333333306,24.75,37.075,19,14.0,26.375,3.865,2.752941177,5.470588235,17.0,88.46543312
